1.1_dem_number,1.2_res_number,1.3_op_para,1.4_date_adopt,1.5_substance,1.6.1_new_res_strict,1.6.2_new_res,1.6.3_new_dem,1.7.1_participant,1.7.2_party,1.8.1_ind_var_coder,1.8.2_dep_var_coder_1,1.8.2_dep_var_coder_2,2.1.1_civil_war,2.1.2_agenda_item  ,2.2_year_adopt,2.3_type_situation,2.4_region,2.5.1_start_date,2.5.2_end_date,2.5.3_duration,2.5.4_continuation,2.5.5_post,2.6_intensity,2.7_number_war_parties,2.8_foreign,2.9_battle_deaths,2.10.1_pol_instab_one_yr, 2.10.2_pol_instab_three_yr ,2.10.3_political_shock,2.10.4_MAGFAIL,2.10.5_MAGFAIL_lag,2.10.6_MAGFIGHT,2.10.7_MAGFIGHT_lag,2.10.8_MAGAREA,2.10.9_MAGAREA_lag,2.11.1_non-renew_nat_res,2.11.2_lootable_nat_res,2.12.1_proximate_civil_war,2.12.2_proximate_civil_war_number,2.13.1_depth_of_demand_final,2.13.2_depth_of_demand_coder_1,2.13.3_depth_of_demand_coder_2,3.1.1_sanctions_committee,3.1.2_ajudicative_com,3.1.3_investigative_trib,3.1.4_crim_trib,3.1.5_other_commission,3.1.6_sub_org_old_new,3.2_SC_mission,3.3.1_trad_peac_op,3.3.2_multidimensional_peace_op,3.3.3_civ_peace_building,3.3.4_transitional_admin,3.3.5_civ_pol,3.3.6_civ_obvs,3.3.7_commission,3.3.8_consular_commission,3.3.9_SRSG,3.3.10_UN_mediation,3.3.11_panel_of_experts,3.3.12_ICC,3.3._UN_field_old_new,3.4.1_peace_op,3.4.2_peace_op_old_new,3.4.3_UN_armed,3.4.4_UN_unarmed,3.4.5_auth_non-UN,3.4.6_unauth_non-UN,3.5.1_SC_seizure,3.5.2_SC_seizure_relationship,3.5.3_SC_seizure_date,3.5.4_SC_seizure_period,3.6.1_P5_consensus_two_year,3.6.2_P5_consensus_four_year,3.7_prior_res_situation,3.8.1_prior_res_demand_full,3.8.1_prior_res_demand_partial,3.9_prior_consent,3.10_SG_report,4.1.1_res_intro,4.1.2_res_intro_relationship,4.2.1_abstentions_CHI,4.2.2_absentions_F,4.2.3_absentions_RUS,4.2.4_absentions_UK,4.2.5_absentions_US,4.2.6_E10_negative,4.2.7_absent_vote,4.2.8_yes_vote,4.2.9_absention_vote,4.2.10_no_vote,5.1_mandatory_horatory,5.2.1_military_conduct,5.2.2_police,5.2.3_humanitarian,5.2.4_POC,5.2.5_freedom_of_movement,5.2.6_implement_peace_agree,5.2.7_internal_politics,5.2.8_dialogue,5.2.9_elections,5.2.10_economic,5.2.11_media,5.2.12_transitional_justice,5.2.13_engage_in_dialogue,5.2.14_provide_assistance,5.2.15_respect_sanctions,5.2.16_monitor,5.2.17_provide_UN_security,5.2.18_cooperate_UN,5.2.19_report_UNSC,5.2.20_report_SG,5.3.1_military,5.3.2_humanitarian,5.3.3_governence,5.3.4_external,5.3.5_cooperation_with_UN,5.4_functional_req,5.5_int_peace_and_security,5.6.1_op_chp_VI,5.6.2_op_chp_VII,5.6.3_op_chp_VIII,5.6.4_pream_chp_VII,5.6.5_pream_chp_VIII,5.6.6_charter_article,5.6.7_other treaties,5.7.1_incentives conditioned upon compliance  (3.7),5.7.2_threat of loss of benefits  (3.8),5.7.3_threat_force,5.8.1_none,5.8.2_imposed,5.8.3_previous,5.8.4_threat,5.8.5_threat_other,5.9.1_general_trade,5.9.2_arms,5.9.3_oil,5.9.4_natural_resource,5.9.5_financial,5.9.6_travel,5.9.7_targeted,5.9.8_diplomatic,5.10.1_council,5.10.2_commission,5.10.3_consular_commission,5.10.4_subcommission,5.10.5_committee,5.10.6_subcommittee,5.10.7_panel_of_experts,5.10.8_UN_field,5.10.9_SC,5.10.10_president_of_SC,5.10.11_SG,5.10.12_other_UN,5.10.13_other_int_org,5.10.14_state,5.10.15_fact_finding_mission,5.10.16_monitoring_mech_old_new,5.10.17_monitoring_mech_dummy,5.11_SG_report_request,5.12.1_UN_organ,5.12.2_member_state,5.12.3_all_states,5.12.4_regional_org,5.12.5_multilateral_peace_force,5.13_sunset_clause,8.1.1_short_term_final,8.1.2_medium_term_final,8.2.1_short_term_coder_1,8.2.2_medium_term_coder_1,8.3.1_short_term_coder_2,8.3.2_medium_term_coder_2
1173.1101,1173,11,6/12/98,Freeze the funds and financial resources to ensure that they are not madde available to or for the benefit of UNITA.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8249,1392,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4220,0,0,0,ANG,1,5/30/91,2570,1,1,51,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,1,0,0,1,4,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,NA,NA,NA,NA,NA,NA
1173.1201,1173,12,6/12/98,Take the necessary measures to prohibit official contacts with UNITA leadership direct or indirect import from Angola of all diamonds the sale of mining equipment or mining services the sale of motorized vehicles or watercraft.  ,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8249,1392,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4220,0,0,0,ANG,1,5/30/91,2570,1,1,51,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,1,0,0,1,4,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,NA,NA,NA,NA,NA,NA
1173.1701,1173,17,6/12/98,Act strictly in accordance with the provisions of this resolution despite any previous rights or obligations. ,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8249,1392,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4220,0,0,0,ANG,1,5/30/91,2570,1,1,51,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,1,0,0,1,4,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,NA,NA,NA,NA,NA,NA
1173.1801,1173,18,6/12/98,Implement strictly measures in par. 19 20 and 21 of resolution 864 and par. 4 and 6 of resolution 1127.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8249,1392,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4220,0,0,0,ANG,1,5/30/91,2570,1,1,51,0,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,1,0,0,1,4,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,NA,NA,NA,NA,NA,NA
1173.2101,1173,21,6/12/98,Provide to the SC Sanctions Committee information on the measures adopted to implement compliance with par. 11 & 12 of this resolution.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8249,1392,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4220,0,0,0,ANG,1,5/30/91,2570,1,1,51,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,1,0,0,1,4,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,NA,NA,NA,NA,NA,NA
1173.2201,1173,22,6/12/98,Provide information on violations to provisions of this resolution to the Sanctions Committee.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8249,1392,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4220,0,0,0,ANG,1,5/30/91,2570,1,1,51,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,0,0,0,1,0,0,1,4,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,NA,NA,NA,NA,NA,NA
1176.0401,1176,4,6/24/98,Provide the Sanctions Committee information on the measures adopted to implement paragraphs 11 and 12 of resolution 1173.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8261,1380,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4220,0,0,0,ANG,1,5/30/91,2582,1,1,52,1,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA
1190.1101,1190,11,8/13/98,Implement fully relevant provisions of resolutions 1173 1127 and 864.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8311,1330,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2632,1,1,54,0,1,0,1,POR RUSUSA,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1195.0501,1195,5,9/15/98,Implement fully the relevant provisions of resolutions 864 1127 1173,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8344,1297,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2665,1,1,55,0,1,0,1,POR RUSUSA SLV KEN,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1202.1301,1202,13,9/15/98,Implement the measures specified in resolutions 864 1127 and 1127.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8344,1297,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2665,1,1,56,1,1,0,1,POR RUS USA,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1213.0801,1213,8,12/3/98,Provide financial and other resources to allow the continued delivery of emergency relief to vulnerable groups in Angola.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8423,1218,0,3,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2744,1,1,57,5,1,0,1,POR RUSUSA,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1213.0901,1213,9,12/3/98,Support the peace process through implementation of the measures against UNITA in resolutions 864 1127 and 1173.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8423,1218,0,3,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2744,1,1,57,2,1,0,1,POR RUSUSA,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1219.0601,1219,6,12/3/98,Comply with the measures included in resolutions 864 1127 and 1173,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8423,1218,0,3,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2744,1,1,58,3,1,0,0,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1221.0601,1221,6,1/12/99,Provide all possible support to the investigation of the aircraft incidents as soon as conditions on the ground permit.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1999,1,2,11/11/75,4/4/02,8463,1178,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2784,1,1,59,0,0,0,0,BRACANGABMALNAMPORRUS,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1221.0602,1221,6,1/12/99,Assist the UN upon request in the investigation of the aircraft incidents.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1999,1,2,11/11/75,4/4/02,8463,1178,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2784,1,1,59,0,0,0,0,BRACANGABMALNAMPORRUS,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1221.0701,1221,7,1/12/99,Comply with the measures included in resolutions 864 1127 and 1173,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1999,1,2,11/11/75,4/4/02,8463,1178,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2784,1,1,59,4,1,0,0,BRACANGABMALNAMPORRUS,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1229.0801,1229,8,2/26/99,Implement fully the measures in resolutions 684 1127 and 1173.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1999,1,2,11/11/75,4/4/02,8508,1133,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1156,0,0,0,ANG,1,5/30/91,2829,1,1,60,5,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1237.0501,1237,5,5/7/99,Comply fully with the measures against UNITA in resolutions 864 1127 and 1173.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1999,1,2,11/11/75,4/4/02,8578,1063,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,NA,NA,NA,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,ANG,1,5/30/91,2899,1,1,61,5,1,0,1,CANPORRUSUSA,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA
1343.0501,1343,5,3/7/01,take the necessary measures to prevent the sale or supply to Liberia by their nationals or from their territories or using their flag vessels or aircraft of arms and related materiel of all types including weapons and ammunition military vehicles and equipment paramilitary equipment and spare parts for the aforementioned whether or not originating in their territories,0,0,1,0,0,LSc,NA,NA,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,NA,NA,NA,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,decides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA
1343.0502,1343,5,3/7/01,take the necessary measures to prevent any provision to Liberia by their nationals or from their territories of technical training or assistance related to the provision manufacture maintenance or use of the items in subparagraph (a) above,0,0,1,0,0,LSc,NA,NA,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,NA,NA,NA,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,decides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA
1343.0601,1343,6,3/7/01,take the necessary measures to prevent the direct or indirect import of all rough diamonds from Liberia whether or not such diamonds originated in Liberia,0,0,1,0,0,LSc,NA,NA,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,NA,NA,NA,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,decides further,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA
1343.0701,1343,7,3/7/01,take the necessary measures to prevent the entry into or transit through their territories of senior members of the Government of Liberia and its armed forces and their spouses and any other individuals providing financial and military support to armed rebel groups in countries neighbouring Liberia in particular the RUF in Sierra Leone as designated by the Committee established by paragraph 14 below provided that nothing in this paragraph shall oblige a State to refuse entry into its territory to its own nationals and provided that nothing in this paragraph shall impede the transit of representatives of the Government of Liberia to United Nations Headquarters to conduct United Nations business or the participation of the Government of Liberia in the official meetings of the Mano River Union ECOWAS and the Organization of African Unity,0,0,1,0,0,LSc,NA,NA,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,NA,NA,NA,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,decides also,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA
1343.1602,1343,16,3/7/01,offer assistance to those Governments to that end,0,0,1,0,0,LSc,NA,NA,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,NA,NA,NA,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,calls upon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,5,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA
1343.1701,1343,17,3/7/01,provide the necessary assistance to reinforce the fight against the proliferation and illicit trafficking of light weapons in West Africa in particular the implementation of the ECOWAS Moratorium on the Importation Exportation and Manufacture of Small Arms and Light Weapons in West Africa and imporve air traffic control in the West African subregion,0,0,1,0,0,LSc,NA,NA,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,NA,NA,NA,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,calls upon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,5,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA
1343.1801,1343,18,3/7/01,report to the Committee established by paragraph 14 above within 30 days of the promulgation of the list referred to in paragraph 14 (e) above on the actions they have taken to implement the measures imposed by paragraphs 5 to 7 above,0,0,1,0,0,LSc,NA,NA,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,NA,NA,NA,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,requests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA
1343.2101,1343,21,3/7/01,take appropriate measures to ensure that individuals and companies in their jurisdiction in particular those referred to in the report of the Panel of Experts established pursuant to resolution 1306 (2000) act in conformity with United Nations embargoes in particular those established by resolutions 1171 (1998) 1306 (2000) and this resolution and as appropriate take the necessary judicial and administrative action to end any illegal acitvities by those individuals and companies,0,0,1,0,0,LSc,NA,NA,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,NA,NA,NA,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,calls upon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,5,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA
